CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,312851,3,2025,3827531871.31
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,1,2025,92936578.88
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,2,2025,166372642.38
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,3,2025,242888466.62
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,1,2025,13619611.55
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,2,2025,24314068.31
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,3,2025,34995699.84
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,1,2025,187288103.22
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,2,2025,383750634.31
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,3,2025,551854975.5
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,1,2025,21156834.15
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,2,2025,37243880.05
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,3,2025,58193670.78
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,1,2025,52849621.63
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,2,2025,104820559.49
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,3,2025,161851975.05
84112481000117,"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA",313971,3,2025,414051801.03000003
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,1,2025,367863177.39
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,2,2025,668279968.51
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,3,2025,982008537.7
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,1,2025,959456878.9300001
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,2,2025,1823173748.15
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,3,2025,2680628125.23
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,1,2025,53490724.26
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,2,2025,119881307.05
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,3,2025,184875247.85
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,1,2025,109814486.02
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,2,2025,203438236.3
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,3,2025,302330377.52
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,1,2025,14733987.44
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,2,2025,34553503.28
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,3,2025,53594523.69
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,1,2025,5408363.57
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,2,2025,9941826.879999999
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,3,2025,15055543.36
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,1,2025,64172218.44
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,2,2025,121084329.36
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,3,2025,187057169.14000002
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,1,2025,316313653.74
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,2,2025,616323691.55
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,3,2025,878362731.88
22263081000155,HOSPITAL CESAR LEITE,314706,1,2025,16536868.35
22263081000155,HOSPITAL CESAR LEITE,314706,2,2025,33067311.84
22263081000155,HOSPITAL CESAR LEITE,314706,3,2025,52802133.02
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,1,2025,47939107.98
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,2,2025,86888007.09
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,3,2025,136769745.57
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,1,2025,318758025.93
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,2,2025,649557897.34
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,3,2025,967572858.01
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,1,2025,119564880.31
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,2,2025,225156130.51000002
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,3,2025,336632574.01
62465117000106,FUNDAÇÃO CESP,315478,1,2025,2339623575.88
62465117000106,FUNDAÇÃO CESP,315478,2,2025,4501336774.54
62465117000106,FUNDAÇÃO CESP,315478,3,2025,6630414499.9
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,1,2025,60388920.33
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,2,2025,110727270.45
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,3,2025,174926214.76
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,1,2025,239429174.68
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,2,2025,486712208.58000004
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,3,2025,716618328.98
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,1,2025,62564346.33
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,2,2025,89234849.86
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,3,2025,123696948.67999999
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,1,2025,72443185.96
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,2,2025,128230245.12
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,3,2025,191623608.74
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,1,2025,885519642.89
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,2,2025,1760804244.78
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,3,2025,2657698323.21
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,1,2025,667077564.11
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,2,2025,1300143336.42
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,3,2025,2040090924.49
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,1,2025,171852160.39
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,2,2025,343262195.74
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,3,2025,527636466.71
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,1,2025,41425400.07
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,2,2025,78584870.53
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,3,2025,113737460.72999999
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,1,2025,9096246.23
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,2,2025,18326848.89
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,3,2025,34043908.260000005
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,1,2025,204404149.25
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,2,2025,383875296.33000004
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,3,2025,568907276.35
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,1,2025,248775655.97
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,2,2025,446344689.89
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,3,2025,652441963.7
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,1,2025,1005578.89
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,2,2025,1663731.69
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,3,2025,2255661.63
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,1,2025,8805095.41
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,2,2025,17600390.07
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,3,2025,27391927.89
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,1,2025,94084445.10000001
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,2,2025,169444624.93
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,3,2025,251992186.6
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,1,2025,3756375583.41
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,2,2025,7319045931.29
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,3,2025,10995600401.35
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,1,2025,398238579.35
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,2,2025,886383678.3000001
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,3,2025,1416786119.03
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,1,2025,434039456.21000004
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,2,2025,887425091.14
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,3,2025,1352443071.46
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,1,2025,83821861.45
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,2,2025,128127316.3
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,3,2025,183476495.27
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,1,2025,93597380.38
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,2,2025,172431293.17
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,3,2025,261863678.71
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,1,2025,85028252.97
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,2,2025,159630726.5
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,3,2025,258255932.28
83506030000100,BENEFICENCIA CAMILIANA DO SUL,318299,1,2025,393618478.49
83506030000100,BENEFICENCIA CAMILIANA DO SUL,318299,2,2025,756574086.3
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,1,2025,155109749.55
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,2,2025,318151789.15
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,3,2025,494265014.95
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,1,2025,148815840.71
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,2,2025,260272544.26999998
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,3,2025,368045238.88
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,1,2025,219130470.79
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,2,2025,415028230.51
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,3,2025,603355871.59
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,1,2025,1024373902.2
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,2,2025,1894056041.68
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,3,2025,2841723540.85
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,1,2025,85553187.92
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,2,2025,161245525.26
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,3,2025,249711821.67
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,1,2025,285090628.63
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,2,2025,528700055.9
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,3,2025,782982357.21
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,1,2025,105097485.05
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,2,2025,217099521.92000002
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,3,2025,331967179.26
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,1,2025,426879648.05
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,2,2025,789606963.5600001
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,3,2025,1171965421.88
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,319872,1,2025,9384320.72
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,319872,2,2025,15401463.14
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,319872,3,2025,20651730.35
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,319996,1,2025,2164018972.39
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,319996,2,2025,3863656127.2
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,319996,3,2025,5795792905.0199995
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,320251,1,2025,347502357.26
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,320251,2,2025,623257635.91
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,320251,3,2025,1014934623.41
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,320510,2,2025,84985989.05
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,320510,3,2025,116296949.48
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,320706,1,2025,587876193.23
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,320706,2,2025,1144571833.98
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,320706,3,2025,1703205539.66
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,320820,1,2025,67248850.28
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,320820,2,2025,139623956.0
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,320820,3,2025,216215123.59
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,320838,1,2025,17779763.81
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,320838,2,2025,31863473.830000002
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,320838,3,2025,48953230.01
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,320862,1,2025,166734082.21
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,320862,2,2025,311301482.88
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,320862,3,2025,464372229.94
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,320897,1,2025,120585682.53
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,320897,2,2025,231750908.47
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,320897,3,2025,370395810.05
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,321044,1,2025,1420517819.31
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,321044,2,2025,2771242618.35
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,321044,3,2025,4200593041.2000003
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,321087,1,2025,77513433.02
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,321087,2,2025,157301157.18
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,321087,3,2025,243454492.18
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,321125,1,2025,25524390.24
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,321125,2,2025,50221051.330000006
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,321125,3,2025,77732354.45
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,321273,1,2025,874448205.98
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,321273,2,2025,1731150036.57
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,321273,3,2025,2619169931.55
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,321320,1,2025,43948858.9
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,321320,2,2025,83999495.75999999
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,321320,3,2025,123570767.86999999
84638345000165,AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,321338,1,2025,42360693.78
84638345000165,AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,321338,2,2025,42929793.78
84638345000165,AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A. - EM LIQUIDAÇÃO EXTRAJUDICIAL,321338,3,2025,43591793.78
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,321931,1,2025,52734279.78
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,321931,2,2025,118757732.59
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,321931,3,2025,193132062.49
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,321958,1,2025,411478572.03
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,321958,2,2025,849641243.12
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,321958,3,2025,1296027841.82
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,322326,1,2025,18986795.69
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,322326,2,2025,31857757.07
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,322326,3,2025,47039291.53
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,322571,1,2025,209460193.97
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,322571,2,2025,385021396.13
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,322571,3,2025,563652058.18
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,322831,1,2025,115942642.15
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,322831,2,2025,244319140.94
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,322831,3,2025,383343960.53
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,322890,1,2025,7748976.739999999
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,322890,2,2025,14582417.82
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,322890,3,2025,21937279.16
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,323004,1,2025,25975918.43
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,323004,2,2025,51750002.76
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,323004,3,2025,86949411.22
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,323055,1,2025,92179906.89
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,323055,2,2025,168212423.62
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,323055,3,2025,254868706.89000002
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,323080,1,2025,8950347605.08
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,323080,2,2025,16192394622.66
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,323080,3,2025,24366039706.31
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,323268,1,2025,539052848.97
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,323268,2,2025,1044950722.68
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,323268,3,2025,1576920692.18
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,323357,1,2025,124183907.05
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,323357,2,2025,232921462.72
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,323357,3,2025,359265456.78
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,323926,1,2025,137118639.65
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,323926,2,2025,271082444.6
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,323926,3,2025,400198809.5
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,323942,1,2025,54673634.53
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,323942,2,2025,108507388.14
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,323942,3,2025,161542250.14000002
