CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas,UF,Modalidade
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311375,1,2025,300000001.88,RS,Cooperativa Médica
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311375,2,2025,578759762.3,RS,Cooperativa Médica
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311375,3,2025,894911081.6,RS,Cooperativa Médica
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,311391,1,2025,15653753.82,AM,Cooperativa odontológica
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,311391,2,2025,30825036.63,AM,Cooperativa odontológica
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,311391,3,2025,44620754.9,AM,Cooperativa odontológica
18987107000130,CEAM BRASIL - PLANOS DE SAÚDE LTDA,311472,3,2025,27388030.639999997,MG,Medicina de Grupo
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311618,1,2025,165463309.27,RS,Cooperativa Médica
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311618,2,2025,312533726.25,RS,Cooperativa Médica
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,311618,3,2025,459295585.39,RS,Cooperativa Médica
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,311715,1,2025,215437431.04,RS,Cooperativa Médica
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,311715,2,2025,402098735.42,RS,Cooperativa Médica
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,311715,3,2025,627703901.13,RS,Cooperativa Médica
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,311847,1,2025,509943685.51,SP,Cooperativa Médica
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,311847,2,2025,969040181.05,SP,Cooperativa Médica
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,311847,3,2025,1460631317.12,SP,Cooperativa Médica
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,311944,1,2025,49057464.83,SP,Cooperativa Médica
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,311944,2,2025,90120047.05,SP,Cooperativa Médica
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,311944,3,2025,137547193.99,SP,Cooperativa Médica
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,311961,1,2025,437223589.86,AM,Cooperativa Médica
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,311961,2,2025,590028651.98,AM,Cooperativa Médica
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,311961,3,2025,988087562.04,AM,Cooperativa Médica
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,312126,1,2025,3449394094.0699997,MG,Autogestão
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,312126,2,2025,6376878546.6,MG,Autogestão
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,312126,3,2025,9492214698.51,MG,Autogestão
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,312282,1,2025,63550008.910000004,SP,Medicina de Grupo
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,312282,2,2025,117339846.8,SP,Medicina de Grupo
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,312282,3,2025,187190391.31,SP,Medicina de Grupo
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,312347,1,2025,282599268.09,GO,Cooperativa Médica
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,312347,2,2025,483820716.58,GO,Cooperativa Médica
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,312347,3,2025,702745687.77,GO,Cooperativa Médica
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,312363,1,2025,8573024504.06,RJ,Cooperativa Médica
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,312363,2,2025,14739246901.35,RJ,Cooperativa Médica
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,312363,3,2025,20587973524.84,RJ,Cooperativa Médica
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,312592,1,2025,171725883.65,RJ,Cooperativa Médica
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,312592,2,2025,326223678.17,RJ,Cooperativa Médica
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,312592,3,2025,493386926.40999997,RJ,Cooperativa Médica
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,312720,1,2025,1055027723.41,PR,Cooperativa Médica
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,312720,2,2025,1977397568.27,PR,Cooperativa Médica
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,312720,3,2025,3061966401.13,PR,Cooperativa Médica
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,312851,1,2025,1395559940.95,MS,Cooperativa Médica
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,312851,2,2025,2565706945.41,MS,Cooperativa Médica
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,312851,3,2025,3827531871.31,MS,Cooperativa Médica
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,1,2025,92936578.88,TO,Cooperativa Médica
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,2,2025,166372642.38,TO,Cooperativa Médica
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,313084,3,2025,242888466.62,TO,Cooperativa Médica
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,1,2025,13619611.55,SP,Cooperativa Médica
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,2,2025,24314068.31,SP,Cooperativa Médica
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,313149,3,2025,34995699.84,SP,Cooperativa Médica
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,1,2025,187288103.22,RS,Cooperativa Médica
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,2,2025,383750634.31,RS,Cooperativa Médica
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,313211,3,2025,551854975.5,RS,Cooperativa Médica
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,1,2025,21156834.15,PI,Cooperativa Médica
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,2,2025,37243880.05,PI,Cooperativa Médica
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,313475,3,2025,58193670.78,PI,Cooperativa Médica
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,1,2025,52849621.63,SP,Cooperativa odontológica
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,2,2025,104820559.49,SP,Cooperativa odontológica
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,313751,3,2025,161851975.05,SP,Cooperativa odontológica
84112481000117,"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA",313971,3,2025,414051801.03000003,AM,Cooperativa Médica
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,1,2025,367863177.39,MT,Cooperativa Médica
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,2,2025,668279968.51,MT,Cooperativa Médica
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,314099,3,2025,982008537.7,MT,Cooperativa Médica
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,1,2025,959456878.9300001,SP,Filantropia
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,2,2025,1823173748.15,SP,Filantropia
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,314218,3,2025,2680628125.23,SP,Filantropia
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,1,2025,53490724.26,SP,Cooperativa Médica
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,2,2025,119881307.05,SP,Cooperativa Médica
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,314242,3,2025,184875247.85,SP,Cooperativa Médica
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,1,2025,109814486.02,RN,Autogestão
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,2,2025,203438236.3,RN,Autogestão
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,314251,3,2025,302330377.52,RN,Autogestão
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,1,2025,14733987.44,SP,Cooperativa odontológica
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,2,2025,34553503.28,SP,Cooperativa odontológica
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,314315,3,2025,53594523.69,SP,Cooperativa odontológica
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,1,2025,5408363.57,SP,Odontologia de Grupo
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,2,2025,9941826.879999999,SP,Odontologia de Grupo
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,314366,3,2025,15055543.36,SP,Odontologia de Grupo
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,1,2025,64172218.44,MG,Cooperativa Médica
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,2,2025,121084329.36,MG,Cooperativa Médica
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,314587,3,2025,187057169.14000002,MG,Cooperativa Médica
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,1,2025,316313653.74,MG,Autogestão
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,2,2025,616323691.55,MG,Autogestão
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,314668,3,2025,878362731.88,MG,Autogestão
22263081000155,HOSPITAL CESAR LEITE,314706,1,2025,16536868.35,MG,Filantropia
22263081000155,HOSPITAL CESAR LEITE,314706,2,2025,33067311.84,MG,Filantropia
22263081000155,HOSPITAL CESAR LEITE,314706,3,2025,52802133.02,MG,Filantropia
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,1,2025,47939107.98,SP,Cooperativa Médica
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,2,2025,86888007.09,SP,Cooperativa Médica
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,314781,3,2025,136769745.57,SP,Cooperativa Médica
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,1,2025,318758025.93,SC,Autogestão
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,2,2025,649557897.34,SC,Autogestão
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,315044,3,2025,967572858.01,SC,Autogestão
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,1,2025,119564880.31,PR,Medicina de Grupo
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,2,2025,225156130.51000002,PR,Medicina de Grupo
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,315265,3,2025,336632574.01,PR,Medicina de Grupo
62465117000106,FUNDAÇÃO CESP,315478,1,2025,2339623575.88,SP,Autogestão
62465117000106,FUNDAÇÃO CESP,315478,2,2025,4501336774.54,SP,Autogestão
62465117000106,FUNDAÇÃO CESP,315478,3,2025,6630414499.9,SP,Autogestão
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,1,2025,60388920.33,MG,Cooperativa Médica
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,2,2025,110727270.45,MG,Cooperativa Médica
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,315494,3,2025,174926214.76,MG,Cooperativa Médica
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,1,2025,239429174.68,MG,Autogestão
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,2,2025,486712208.58000004,MG,Autogestão
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,315567,3,2025,716618328.98,MG,Autogestão
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,1,2025,62564346.33,BA,Autogestão
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,2,2025,89234849.86,BA,Autogestão
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,315583,3,2025,123696948.67999999,BA,Autogestão
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,1,2025,72443185.96,MG,Cooperativa Médica
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,2,2025,128230245.12,MG,Cooperativa Médica
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,315648,3,2025,191623608.74,MG,Cooperativa Médica
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,1,2025,885519642.89,SP,Cooperativa Médica
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,2,2025,1760804244.78,SP,Cooperativa Médica
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,315729,3,2025,2657698323.21,SP,Cooperativa Médica
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,1,2025,667077564.11,SP,Cooperativa Médica
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,2,2025,1300143336.42,SP,Cooperativa Médica
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,315796,3,2025,2040090924.49,SP,Cooperativa Médica
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,1,2025,171852160.39,MG,Cooperativa Médica
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,2,2025,343262195.74,MG,Cooperativa Médica
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,316148,3,2025,527636466.71,MG,Cooperativa Médica
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,1,2025,41425400.07,PI,Cooperativa Médica
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,2,2025,78584870.53,PI,Cooperativa Médica
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,316458,3,2025,113737460.72999999,PI,Cooperativa Médica
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,1,2025,9096246.23,RJ,Autogestão
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,2,2025,18326848.89,RJ,Autogestão
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,316849,3,2025,34043908.260000005,RJ,Autogestão
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,1,2025,204404149.25,MG,Autogestão
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,2,2025,383875296.33000004,MG,Autogestão
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,316873,3,2025,568907276.35,MG,Autogestão
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,1,2025,248775655.97,MG,Cooperativa Médica
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,2,2025,446344689.89,MG,Cooperativa Médica
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,316881,3,2025,652441963.7,MG,Cooperativa Médica
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,1,2025,1005578.89,RS,Medicina de Grupo
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,2,2025,1663731.69,RS,Medicina de Grupo
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,316903,3,2025,2255661.63,RS,Medicina de Grupo
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,1,2025,8805095.41,SP,Cooperativa odontológica
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,2,2025,17600390.07,SP,Cooperativa odontológica
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,316997,3,2025,27391927.89,SP,Cooperativa odontológica
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,1,2025,94084445.10000001,SC,Cooperativa Médica
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,2,2025,169444624.93,SC,Cooperativa Médica
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,317012,3,2025,251992186.6,SC,Cooperativa Médica
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,1,2025,3756375583.41,CE,Cooperativa Médica
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,2,2025,7319045931.29,CE,Cooperativa Médica
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,317144,3,2025,10995600401.35,CE,Cooperativa Médica
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,1,2025,398238579.35,PE,Autogestão
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,2,2025,886383678.3000001,PE,Autogestão
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,317233,3,2025,1416786119.03,PE,Autogestão
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,1,2025,434039456.21000004,SP,Autogestão
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,2,2025,887425091.14,SP,Autogestão
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,317632,3,2025,1352443071.46,SP,Autogestão
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,1,2025,83821861.45,MG,Cooperativa Médica
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,2,2025,128127316.3,MG,Cooperativa Médica
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,317896,3,2025,183476495.27,MG,Cooperativa Médica
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,1,2025,93597380.38,MG,Cooperativa Médica
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,2,2025,172431293.17,MG,Cooperativa Médica
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,318035,3,2025,261863678.71,MG,Cooperativa Médica
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,1,2025,85028252.97,SC,Cooperativa Médica
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,2,2025,159630726.5,SC,Cooperativa Médica
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,318213,3,2025,258255932.28,SC,Cooperativa Médica
83506030000100,BENEFICENCIA CAMILIANA DO SUL,318299,1,2025,393618478.49,SP,Filantropia
83506030000100,BENEFICENCIA CAMILIANA DO SUL,318299,2,2025,756574086.3,SP,Filantropia
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,1,2025,155109749.55,SP,Cooperativa Médica
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,2,2025,318151789.15,SP,Cooperativa Médica
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,318388,3,2025,494265014.95,SP,Cooperativa Médica
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,1,2025,148815840.71,SP,Medicina de Grupo
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,2,2025,260272544.26999998,SP,Medicina de Grupo
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,318477,3,2025,368045238.88,SP,Medicina de Grupo
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,1,2025,219130470.79,AL,Cooperativa Médica
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,2,2025,415028230.51,AL,Cooperativa Médica
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,318566,3,2025,603355871.59,AL,Cooperativa Médica
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,1,2025,1024373902.2,MG,Cooperativa Médica
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,2,2025,1894056041.68,MG,Cooperativa Médica
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,319121,3,2025,2841723540.85,MG,Cooperativa Médica
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,1,2025,85553187.92,SP,Medicina de Grupo
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,2,2025,161245525.26,SP,Medicina de Grupo
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,319180,3,2025,249711821.67,SP,Medicina de Grupo
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,1,2025,285090628.63,RS,Cooperativa Médica
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,2,2025,528700055.9,RS,Cooperativa Médica
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,319384,3,2025,782982357.21,RS,Cooperativa Médica
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,1,2025,105097485.05,SP,Filantropia
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,2,2025,217099521.92000002,SP,Filantropia
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,319422,3,2025,331967179.26,SP,Filantropia
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,1,2025,426879648.05,RS,Cooperativa Médica
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,2,2025,789606963.5600001,RS,Cooperativa Médica
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,319708,3,2025,1171965421.88,RS,Cooperativa Médica
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,319872,1,2025,9384320.72,RJ,Medicina de Grupo
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,319872,2,2025,15401463.14,RJ,Medicina de Grupo
